C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_01_168.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_01_168.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_01_168.jpg, -0.2501202, 1, 0, 6.352838
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_01_270.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_01_270.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_01_270.jpg, 0, 1, 0, 7.489812
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_01_370.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_01_370.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_01_370.jpg, 0, 1, 0, 8.620416
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_01_472.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_01_472.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_01_472.jpg, -0.0342078, 1, 0, 9.741064
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_01_573.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_01_573.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_01_573.jpg, -0.3383786, 1, 0, 10.81687
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_01_674.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_01_674.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_01_674.jpg, -0.5388978, 1, 0, 11.93272
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_01_775.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_01_775.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_01_775.jpg, -0.2498582, 1, 0, 12.76753
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_01_878.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_01_878.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_01_878.jpg, 0, 1, 0, 13.99175
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_01_979.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_01_979.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_01_979.jpg, 0, 1, 0, 14.99095
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_02_079.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_02_079.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_02_079.jpg, -0.1291314, 1, 0, 16.12803
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_02_180.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_02_180.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_02_180.jpg, -0.4321131, 1, 0, 17.04421
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_02_283.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_02_283.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_02_283.jpg, -0.4088857, 1, 0, 18.0046
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_02_386.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_02_386.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_02_386.jpg, -0.05041931, 1, 0, 19.2256
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_02_489.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_02_489.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_02_489.jpg, 0, 1, 0, 20.2648
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_02_590.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_02_590.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_02_590.jpg, -0.0124182, 1, 0, 21.23737
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_02_692.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_02_692.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_02_692.jpg, -0.3073059, 1, 0, 22.21411
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_02_796.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_02_796.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_02_796.jpg, -0.2087301, 1, 0, 23.12876
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_02_899.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_02_899.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_02_899.jpg, 0, 1, 0, 24.10355
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_03_000.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_03_000.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_03_000.jpg, 0, 1, 0, 25.06359
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_03_101.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_03_101.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_03_101.jpg, -0.0415074, 1, 0, 26.01978
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_03_203.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_03_203.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_03_203.jpg, -0.3492948, 1, 0, 26.90537
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_03_307.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_03_307.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_03_307.jpg, -0.1683966, 0.8154298, 0, 27.88815
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_03_409.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_03_409.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_03_409.jpg, 0, 0.5093059, 0, 28.41975
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_03_510.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_03_510.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_03_510.jpg, 0, 0.2083905, 0, 28.58132
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_03_611.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_03_611.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_03_611.jpg, 0, 0, 0, 28.39368
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_03_712.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_03_712.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_03_712.jpg, -0.2909511, 0, 0, 28.06929
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_03_816.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_03_816.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_03_816.jpg, -0.2604469, 0, 0, 27.68957
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_03_921.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_03_921.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_03_921.jpg, 0, 0, 0, 27.41048
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_04_024.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_04_024.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_04_024.jpg, 0, 0, 0, 27.13045
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_04_125.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_04_125.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_04_125.jpg, 0, 0, 0, 26.85737
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_04_230.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_04_230.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_04_230.jpg, -0.3128658, 0, 0, 26.49037
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_04_334.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_04_334.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_04_334.jpg, -0.01442819, 0, 0, 26.21006
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_04_434.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_04_434.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_04_434.jpg, 0, 0, 0, 25.94312
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_04_536.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_04_536.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_04_536.jpg, 0, 0, 0, 25.68207
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_04_637.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_04_637.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_04_637.jpg, -0.2110755, 0, 0, 25.40803
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_04_738.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_04_738.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_04_738.jpg, -0.299373, 0, 0, 25.0551
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_04_840.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_04_840.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_04_840.jpg, -0.006608438, 0, 0, 24.8018
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_04_940.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_04_940.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_04_940.jpg, 0, 0, 0, 24.54616
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_05_042.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_05_042.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_05_042.jpg, 0, 0, 0, 24.29882
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_05_145.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_05_145.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_05_145.jpg, -0.2656461, 0, 0, 24.02871
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_05_248.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_05_248.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_05_248.jpg, 0, 0, 0, 23.71777
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_05_352.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_05_352.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_05_352.jpg, 0, 0, 0, 23.47587
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_05_454.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_05_454.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_05_454.jpg, 0, 0, 0, 23.23985
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_05_555.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_05_555.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_05_555.jpg, -0.0176484, 0, 0, 23.00633
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_05_658.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_05_658.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_05_658.jpg, -0.3104853, 0, 0, 22.7307
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_05_760.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_05_760.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_05_760.jpg, -0.07063019, 0, 0, 22.48042
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_05_862.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_05_862.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_05_862.jpg, 0, 0, 0, 22.24908
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_05_964.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_05_964.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_05_964.jpg, 0, 0, 0, 22.02396
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_06_066.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_06_066.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_06_066.jpg, 0, 0, 0, 21.80315
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_06_169.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_06_169.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_06_169.jpg, -0.349287, 0, 0, 21.48047
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_06_272.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_06_272.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_06_272.jpg, -0.1400208, 0, 0, 21.23022
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_06_372.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_06_372.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_06_372.jpg, 0, 0, 0, 21.00787
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_06_475.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_06_475.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_06_475.jpg, 0, 0.1324776, 0, 20.83355
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_06_576.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_06_576.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_06_576.jpg, 0, 0.4343913, 0, 20.95834
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_06_681.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_06_681.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_06_681.jpg, -0.0740493, 0.7405707, 0, 21.47919
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_06_781.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_06_781.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_06_781.jpg, -0.3657069, 1, 0, 22.24673
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_06_882.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_06_882.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_06_882.jpg, -0.1496334, 0.7881078, 0, 23.12788
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_06_984.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_06_984.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_06_984.jpg, 0, 0.4918224, 0, 23.65121
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_07_085.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_07_085.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_07_085.jpg, 0, 0.1870513, 0, 23.825
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_07_187.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_07_187.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_07_187.jpg, 0, 0, 0, 23.59764
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_07_289.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_07_289.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_07_289.jpg, 0, 0.1584492, 0, 23.4037
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_07_390.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_07_390.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_07_390.jpg, 0, 0.4584894, 0, 23.53535
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_07_493.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_07_493.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_07_493.jpg, 0, 0.5023494, 0, 23.97459
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_07_593.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_07_593.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_07_593.jpg, -0.0649317, 0.633283, 0, 24.34459
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_07_695.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_07_695.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_07_695.jpg, -0.1188672, 0.7708957, 0, 24.98699
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_07_799.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_07_799.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_07_799.jpg, 0, 0.4588635, 0, 25.48036
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_07_902.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_07_902.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_07_902.jpg, 0, 0.1641789, 0, 25.60433
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_08_004.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_08_004.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_08_004.jpg, -0.08386441, 0, 0, 25.40103
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_08_108.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_08_108.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_08_108.jpg, -0.3854166, 0, 0, 24.98829
C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\center_2021_08_21_09_11_08_208.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\left_2021_08_21_09_11_08_208.jpg, C:\Users\melvi\OneDrive\Desktop\Training_Data\IMG\right_2021_08_21_09_11_08_208.jpg, -0.08398713, 0, 0, 24.7239
